user_id	country	age	gender
user_008011	US	35-44	M
user_008012	DE	45+	Other
user_008013	FR	25-34	M
user_008014	FR	18-24	F
user_008015	US	25-34	Other
user_008016	FR	25-34	M
user_008017	DE	35-44	M
user_008018	UK	45+	M
user_008019	FR	35-44	Other
user_008020	UK	35-44	Other
user_008021	US	45+	Other
user_008022	US	25-34	Other
user_008023	US	18-24	F
user_008024	UK	35-44	M
user_008025	CA	45+	M
user_008026	DE	25-34	Other
user_008027	CA	45+	F
user_008028	DE	45+	M
user_008029	DE	35-44	Other
user_008030	CA	35-44	Other
user_008031	US	35-44	F
user_008032	UK	35-44	M
user_008033	CA	25-34	Other
user_008034	CA	18-24	M
user_008035	DE	35-44	F
user_008036	CA	18-24	Other
user_008037	FR	35-44	F
user_008038	FR	35-44	Other
user_008039	US	45+	Other
user_008040	US	25-34	F
user_008041	FR	18-24	Other
user_008042	DE	18-24	M
user_008043	UK	45+	M
user_008044	FR	35-44	Other
user_008045	CA	18-24	F
user_008046	DE	35-44	F
user_008047	DE	35-44	F
user_008048	US	25-34	F
user_008049	UK	45+	M
user_008050	FR	35-44	M
user_008051	DE	25-34	F
user_008052	US	18-24	M
user_008053	FR	18-24	M
user_008054	DE	25-34	Other
user_008055	UK	25-34	Other
user_008056	DE	45+	M
user_008057	US	35-44	F
user_008058	UK	35-44	M
user_008059	UK	25-34	Other
user_008060	FR	18-24	F
user_008061	CA	18-24	M
user_008062	DE	18-24	Other
user_008063	CA	35-44	Other
user_008064	UK	45+	M
user_008065	FR	45+	F
user_008066	US	35-44	M
user_008067	CA	35-44	F
user_008068	FR	45+	Other
user_008069	CA	25-34	Other
user_008070	DE	45+	M
user_008071	DE	25-34	Other
user_008072	DE	25-34	F
user_008073	DE	18-24	Other
user_008074	UK	45+	Other
user_008075	DE	18-24	F
user_008076	DE	35-44	F
user_008077	CA	18-24	M
user_008078	UK	25-34	Other
user_008079	US	25-34	Other
user_008080	US	45+	M
user_008081	CA	45+	M
user_008082	UK	18-24	Other
user_008083	DE	45+	M
user_008084	US	18-24	F
user_008085	CA	45+	Other
user_008086	DE	25-34	M
user_008087	US	35-44	M
user_008088	FR	45+	F
user_008089	UK	45+	F
user_008090	UK	35-44	F
user_008091	DE	45+	M
user_008092	US	45+	F
user_008093	US	45+	F
user_008094	FR	35-44	F
user_008095	UK	18-24	F
user_008096	CA	18-24	Other
user_008097	DE	25-34	M
user_008098	FR	35-44	F
user_008099	DE	35-44	Other
user_008100	FR	35-44	M
user_008101	FR	18-24	Other
user_008102	DE	45+	M
user_008103	DE	45+	M
user_008104	UK	18-24	M
user_008105	CA	18-24	F
user_008106	UK	18-24	M
user_008107	UK	18-24	F
user_008108	UK	25-34	Other
user_008109	FR	25-34	Other
user_008110	DE	45+	F
user_008111	US	35-44	Other
user_008112	UK	18-24	F
user_008113	UK	45+	F
user_008114	US	18-24	F
user_008115	CA	25-34	Other
user_008116	CA	25-34	Other
user_008117	UK	25-34	Other
user_008118	CA	35-44	Other
user_008119	CA	45+	Other
user_008120	FR	18-24	M
user_008121	US	35-44	Other
user_008122	CA	45+	M
user_008123	DE	25-34	Other
user_008124	FR	35-44	Other
user_008125	DE	25-34	Other
user_008126	DE	35-44	F
user_008127	DE	45+	M
user_008128	US	45+	M
user_008129	DE	25-34	Other
user_008130	CA	35-44	F
user_008131	US	45+	Other
user_008132	UK	35-44	M
user_008133	CA	45+	Other
user_008134	FR	18-24	F
user_008135	UK	18-24	M
user_008136	US	18-24	M
user_008137	US	18-24	M
user_008138	DE	45+	M
user_008139	CA	25-34	F
user_008140	US	25-34	Other
user_008141	DE	25-34	F
user_008142	US	18-24	M
user_008143	US	35-44	Other
user_008144	CA	35-44	M
user_008145	US	18-24	M
user_008146	DE	35-44	Other
user_008147	US	35-44	Other
user_008148	DE	35-44	Other
user_008149	US	25-34	Other
user_008150	CA	25-34	F
user_008151	DE	25-34	M
user_008152	US	18-24	M
user_008153	CA	18-24	M
user_008154	FR	35-44	Other
user_008155	FR	25-34	M
user_008156	DE	45+	F
user_008157	DE	18-24	M
user_008158	UK	45+	F
user_008159	CA	35-44	F
user_008160	US	45+	Other
user_008161	DE	18-24	M
user_008162	FR	45+	M
user_008163	CA	45+	F
user_008164	UK	18-24	F
user_008165	FR	25-34	F
user_008166	US	25-34	Other
user_008167	FR	45+	F
user_008168	UK	18-24	M
user_008169	UK	45+	M
user_008170	UK	18-24	F
user_008171	UK	45+	F
user_008172	DE	25-34	Other
user_008173	UK	18-24	M
user_008174	UK	18-24	Other
user_008175	CA	18-24	M
user_008176	UK	35-44	F
user_008177	FR	18-24	F
user_008178	UK	35-44	M
user_008179	US	25-34	Other
user_008180	FR	35-44	F
user_008181	US	35-44	M
user_008182	FR	25-34	M
user_008183	UK	25-34	F
user_008184	DE	18-24	F
user_008185	FR	35-44	Other
user_008186	US	45+	F
user_008187	UK	18-24	F
user_008188	US	45+	Other
user_008189	UK	35-44	Other
user_008190	UK	45+	M
user_008191	DE	45+	F
user_008192	DE	25-34	Other
user_008193	FR	45+	M
user_008194	DE	45+	M
user_008195	CA	18-24	M
user_008196	US	45+	M
user_008197	CA	35-44	F
user_008198	US	25-34	F
user_008199	FR	45+	Other
user_008200	CA	25-34	F
user_008201	FR	18-24	M
user_008202	FR	25-34	F
user_008203	CA	25-34	M
user_008204	UK	25-34	F
user_008205	UK	18-24	F
user_008206	DE	25-34	M
user_008207	DE	18-24	Other
user_008208	US	18-24	M
user_008209	UK	25-34	M
user_008210	FR	18-24	F
user_008211	US	18-24	M
user_008212	FR	45+	Other
user_008213	CA	45+	M
user_008214	UK	25-34	M
user_008215	FR	25-34	Other
user_008216	US	18-24	F
user_008217	DE	35-44	Other
user_008218	UK	25-34	M
user_008219	CA	35-44	M
user_008220	UK	35-44	Other
user_008221	CA	45+	F
user_008222	FR	18-24	F
user_008223	DE	18-24	F
user_008224	US	45+	M
user_008225	UK	45+	M
user_008226	US	25-34	M
user_008227	FR	35-44	Other
user_008228	CA	35-44	M
user_008229	US	18-24	M
user_008230	US	25-34	Other
user_008231	FR	18-24	M
user_008232	US	35-44	F
user_008233	UK	18-24	Other
user_008234	UK	18-24	F
user_008235	DE	45+	F
user_008236	CA	35-44	F
user_008237	FR	25-34	M
user_008238	UK	35-44	Other
user_008239	FR	45+	F
user_008240	FR	25-34	M
user_008241	US	35-44	Other
user_008242	US	35-44	F
user_008243	DE	35-44	Other
user_008244	US	18-24	M
user_008245	UK	45+	Other
user_008246	UK	18-24	M
user_008247	US	35-44	M
user_008248	UK	45+	M
user_008249	CA	18-24	M
user_008250	CA	25-34	M
user_008251	CA	18-24	Other
user_008252	UK	18-24	M
user_008253	CA	18-24	F
user_008254	FR	35-44	Other
user_008255	UK	25-34	F
user_008256	UK	18-24	M
user_008257	US	25-34	M
user_008258	DE	25-34	M
user_008259	FR	25-34	M
user_008260	CA	18-24	F
user_008261	DE	18-24	Other
user_008262	UK	25-34	M
user_008263	DE	35-44	M
user_008264	UK	25-34	F
user_008265	FR	18-24	F
user_008266	US	45+	F
user_008267	US	35-44	F
user_008268	UK	35-44	M
user_008269	US	25-34	Other
user_008270	US	25-34	M
user_008271	FR	45+	F
user_008272	CA	35-44	F
user_008273	US	45+	F
user_008274	CA	25-34	M
user_008275	FR	45+	M
user_008276	US	25-34	Other
user_008277	UK	25-34	Other
user_008278	UK	35-44	M
user_008279	UK	45+	Other
user_008280	US	35-44	M
user_008281	US	18-24	Other
user_008282	CA	35-44	F
user_008283	DE	18-24	Other
user_008284	US	25-34	Other
user_008285	US	25-34	M
user_008286	CA	45+	Other
user_008287	CA	18-24	F
user_008288	FR	18-24	F
user_008289	US	25-34	M
user_008290	CA	18-24	Other
user_008291	UK	45+	Other
user_008292	US	18-24	F
user_008293	FR	35-44	F
user_008294	DE	35-44	Other
user_008295	UK	35-44	Other
user_008296	DE	35-44	M
user_008297	FR	45+	Other
user_008298	UK	18-24	Other
user_008299	DE	45+	M
user_008300	DE	18-24	F
user_008301	FR	45+	F
user_008302	UK	25-34	Other
user_008303	UK	35-44	Other
user_008304	CA	18-24	F
user_008305	FR	18-24	Other
user_008306	CA	45+	Other
user_008307	US	18-24	F
user_008308	UK	25-34	F
user_008309	US	35-44	M
user_008310	US	18-24	M
user_008311	US	35-44	Other
user_008312	DE	18-24	Other
user_008313	FR	18-24	M
user_008314	FR	18-24	M
user_008315	FR	35-44	M
user_008316	CA	35-44	Other
user_008317	DE	25-34	M
user_008318	FR	18-24	Other
user_008319	FR	35-44	Other
user_008320	CA	35-44	F
user_008321	FR	25-34	F
user_008322	CA	45+	Other
user_008323	US	25-34	Other
user_008324	US	45+	Other
user_008325	FR	45+	Other
user_008326	DE	18-24	F
user_008327	DE	45+	M
user_008328	CA	45+	Other
user_008329	FR	25-34	M
user_008330	US	25-34	Other
user_008331	CA	35-44	F
user_008332	UK	45+	Other
user_008333	DE	45+	Other
user_008334	UK	35-44	Other
user_008335	UK	45+	M
user_008336	UK	45+	Other
user_008337	FR	18-24	Other
user_008338	DE	35-44	Other
user_008339	FR	35-44	M
user_008340	CA	18-24	Other
user_008341	DE	45+	Other
user_008342	US	35-44	F
user_008343	DE	45+	M
user_008344	DE	18-24	F
user_008345	DE	25-34	Other
user_008346	CA	18-24	M
user_008347	FR	18-24	F
user_008348	US	25-34	M
user_008349	FR	18-24	F
user_008350	DE	25-34	Other
user_008351	US	18-24	Other
user_008352	CA	35-44	F
user_008353	UK	25-34	F
user_008354	DE	35-44	Other
user_008355	US	35-44	M
user_008356	UK	45+	F
user_008357	DE	25-34	F
user_008358	DE	45+	M
user_008359	US	35-44	M
user_008360	FR	18-24	Other
user_008361	FR	18-24	M
user_008362	UK	18-24	F
user_008363	US	45+	F
user_008364	CA	18-24	M
user_008365	CA	18-24	M
user_008366	CA	18-24	M
user_008367	FR	25-34	M
user_008368	DE	18-24	F
user_008369	US	18-24	M
user_008370	US	45+	M
user_008371	US	45+	F
user_008372	CA	18-24	Other
user_008373	FR	18-24	M
user_008374	FR	18-24	M
user_008375	UK	18-24	M
user_008376	US	45+	M
user_008377	US	18-24	Other
user_008378	DE	45+	F
user_008379	CA	25-34	Other
user_008380	CA	45+	M
user_008381	CA	25-34	Other
user_008382	US	45+	F
user_008383	US	18-24	F
user_008384	US	45+	F
user_008385	UK	18-24	F
user_008386	FR	35-44	M
user_008387	DE	18-24	M
user_008388	FR	18-24	Other
user_008389	UK	45+	Other
user_008390	FR	35-44	Other
user_008391	CA	35-44	Other
user_008392	US	45+	M
user_008393	UK	18-24	M
user_008394	US	25-34	M
user_008395	FR	25-34	M
user_008396	FR	18-24	F
user_008397	UK	25-34	M
user_008398	US	35-44	M
user_008399	UK	45+	M
user_008400	FR	25-34	F
user_008401	DE	35-44	M
user_008402	UK	35-44	Other
user_008403	DE	35-44	F
user_008404	FR	35-44	M
user_008405	DE	25-34	Other
user_008406	UK	25-34	Other
user_008407	FR	45+	F
user_008408	US	35-44	Other
user_008409	UK	45+	M
user_008410	CA	45+	Other
user_008411	UK	25-34	Other
user_008412	DE	35-44	Other
user_008413	FR	25-34	M
user_008414	FR	18-24	F
user_008415	CA	18-24	M
user_008416	FR	45+	Other
user_008417	FR	25-34	F
user_008418	CA	45+	F
user_008419	US	35-44	M
user_008420	US	35-44	M
user_008421	CA	25-34	F
user_008422	FR	18-24	Other
user_008423	DE	25-34	M
user_008424	DE	18-24	Other
user_008425	FR	35-44	F
user_008426	FR	35-44	M
user_008427	UK	18-24	Other
user_008428	FR	25-34	M
user_008429	FR	25-34	F
user_008430	DE	35-44	M
user_008431	US	25-34	Other
user_008432	DE	25-34	M
user_008433	DE	45+	F
user_008434	DE	35-44	F
user_008435	FR	18-24	M
user_008436	FR	25-34	F
user_008437	CA	45+	F
user_008438	UK	45+	M
user_008439	FR	25-34	F
user_008440	FR	45+	F
user_008441	FR	45+	Other
user_008442	DE	45+	Other
user_008443	CA	35-44	M
user_008444	US	25-34	M
user_008445	UK	45+	M
user_008446	UK	25-34	M
user_008447	DE	45+	F
user_008448	UK	35-44	Other
user_008449	UK	18-24	Other
user_008450	DE	45+	Other
user_008451	UK	18-24	M
user_008452	FR	18-24	Other
user_008453	CA	25-34	M
user_008454	FR	35-44	Other
user_008455	UK	45+	Other
user_008456	FR	18-24	Other
user_008457	UK	45+	Other
user_008458	UK	35-44	M
user_008459	DE	18-24	M
user_008460	FR	25-34	M
user_008461	US	35-44	Other
user_008462	FR	45+	M
user_008463	US	25-34	Other
user_008464	CA	25-34	F
user_008465	DE	18-24	M
user_008466	UK	25-34	M
user_008467	CA	18-24	F
user_008468	US	18-24	F
user_008469	DE	35-44	M
user_008470	DE	35-44	Other
user_008471	FR	35-44	Other
user_008472	CA	45+	F
user_008473	CA	45+	F
user_008474	CA	25-34	M
user_008475	US	18-24	Other
user_008476	US	18-24	Other
user_008477	CA	25-34	M
user_008478	UK	18-24	M
user_008479	UK	18-24	F
user_008480	US	25-34	M
user_008481	US	45+	M
user_008482	UK	45+	F
user_008483	UK	25-34	Other
user_008484	FR	35-44	Other
user_008485	CA	18-24	M
user_008486	DE	45+	F
user_008487	US	25-34	Other
user_008488	DE	25-34	M
user_008489	CA	25-34	F
user_008490	FR	35-44	M
user_008491	UK	35-44	F
user_008492	UK	45+	F
user_008493	CA	25-34	Other
user_008494	CA	25-34	M
user_008495	UK	18-24	M
user_008496	DE	35-44	M
user_008497	US	18-24	M
user_008498	DE	25-34	Other
user_008499	DE	45+	M
user_008500	UK	18-24	M
user_008501	US	45+	Other
user_008502	CA	35-44	M
user_008503	CA	18-24	Other
user_008504	US	18-24	M
user_008505	CA	45+	F
user_008506	FR	18-24	Other
user_008507	CA	35-44	M
user_008508	UK	45+	F
user_008509	UK	45+	M
user_008510	US	18-24	M
user_008511	UK	45+	M
user_008512	US	18-24	Other
user_008513	UK	35-44	M
user_008514	DE	25-34	M
user_008515	FR	35-44	F
user_008516	UK	45+	Other
user_008517	DE	25-34	Other
user_008518	UK	35-44	F
user_008519	US	45+	F
user_008520	US	35-44	M
user_008521	CA	35-44	F
user_008522	US	45+	F
user_008523	CA	45+	F
user_008524	CA	18-24	F
user_008525	FR	25-34	Other
user_008526	FR	35-44	F
user_008527	UK	45+	M
user_008528	US	25-34	Other
user_008529	FR	18-24	F
user_008530	US	35-44	M
user_008531	CA	45+	M
user_008532	US	35-44	M
user_008533	US	25-34	M
user_008534	CA	25-34	Other
user_008535	UK	25-34	Other
user_008536	UK	35-44	M
user_008537	US	45+	F
user_008538	FR	35-44	F
user_008539	US	18-24	Other
user_008540	DE	45+	Other
user_008541	US	18-24	Other
user_008542	CA	18-24	F
user_008543	FR	35-44	Other
user_008544	FR	18-24	M
user_008545	CA	35-44	M
user_008546	CA	35-44	F
user_008547	UK	25-34	F
user_008548	FR	18-24	M
user_008549	CA	25-34	M
user_008550	FR	45+	M
user_008551	FR	18-24	F
user_008552	UK	18-24	F
user_008553	CA	35-44	F
user_008554	FR	45+	Other
user_008555	UK	18-24	M
user_008556	DE	18-24	Other
user_008557	CA	18-24	M
user_008558	FR	45+	Other
user_008559	CA	45+	F
user_008560	UK	35-44	F
user_008561	US	45+	Other
user_008562	FR	25-34	F
user_008563	FR	35-44	F
user_008564	US	18-24	M
user_008565	DE	25-34	F
user_008566	CA	18-24	M
user_008567	UK	45+	Other
user_008568	UK	18-24	M
user_008569	CA	25-34	F
user_008570	US	45+	M
user_008571	FR	35-44	F
user_008572	DE	18-24	F
user_008573	DE	25-34	F
user_008574	DE	18-24	F
user_008575	UK	35-44	Other
user_008576	US	25-34	F
user_008577	CA	35-44	Other
user_008578	US	35-44	Other
user_008579	UK	18-24	M
user_008580	CA	25-34	Other
user_008581	FR	45+	Other
user_008582	CA	18-24	M
user_008583	DE	18-24	M
user_008584	US	35-44	F
user_008585	UK	25-34	Other
user_008586	CA	45+	M
user_008587	CA	25-34	M
user_008588	FR	18-24	F
user_008589	FR	45+	F
user_008590	UK	18-24	Other
user_008591	FR	35-44	Other
user_008592	US	18-24	Other
user_008593	FR	35-44	F
user_008594	CA	25-34	F
user_008595	UK	35-44	F
user_008596	CA	18-24	Other
user_008597	CA	25-34	M
user_008598	FR	35-44	Other
user_008599	FR	25-34	F
user_008600	FR	18-24	Other
user_008601	US	18-24	M
user_008602	DE	45+	Other
user_008603	FR	35-44	F
user_008604	DE	45+	Other
user_008605	FR	25-34	Other
user_008606	FR	35-44	Other
user_008607	UK	45+	F
user_008608	DE	25-34	F
user_008609	US	35-44	M
user_008610	US	45+	M
user_008611	DE	35-44	M
user_008612	DE	25-34	M
user_008613	CA	18-24	M
user_008614	DE	35-44	M
user_008615	UK	45+	Other
user_008616	DE	35-44	F
user_008617	DE	45+	F
user_008618	DE	18-24	F
user_008619	US	25-34	M
user_008620	CA	35-44	F
user_008621	FR	45+	M
user_008622	FR	18-24	F
user_008623	UK	35-44	F
user_008624	DE	35-44	M
user_008625	DE	25-34	Other
user_008626	FR	45+	M
user_008627	DE	35-44	Other
user_008628	DE	25-34	M
user_008629	US	45+	Other
user_008630	FR	18-24	F
user_008631	FR	18-24	M
user_008632	FR	35-44	M
user_008633	UK	25-34	Other
user_008634	CA	35-44	Other
user_008635	US	35-44	Other
user_008636	UK	18-24	Other
user_008637	UK	35-44	F
user_008638	UK	35-44	F
user_008639	US	35-44	Other
user_008640	DE	25-34	F
user_008641	US	35-44	F
user_008642	FR	25-34	F
user_008643	DE	35-44	Other
user_008644	US	25-34	Other
user_008645	FR	35-44	F
user_008646	CA	35-44	F
user_008647	CA	35-44	M
user_008648	UK	18-24	Other
user_008649	US	45+	F
user_008650	DE	45+	Other
user_008651	DE	45+	M
user_008652	DE	25-34	M
user_008653	FR	45+	M
user_008654	CA	25-34	M
user_008655	DE	18-24	Other
user_008656	CA	25-34	M
user_008657	CA	45+	M
user_008658	UK	18-24	Other
user_008659	UK	18-24	Other
user_008660	FR	18-24	Other
user_008661	UK	18-24	M
user_008662	UK	25-34	M
user_008663	DE	25-34	M
user_008664	US	45+	Other
user_008665	UK	18-24	F
user_008666	CA	35-44	F
user_008667	US	45+	F
user_008668	FR	45+	M
user_008669	DE	35-44	M
user_008670	FR	45+	Other
user_008671	CA	25-34	M
user_008672	FR	45+	M
user_008673	DE	45+	Other
user_008674	FR	18-24	F
user_008675	UK	25-34	Other
user_008676	US	35-44	M
user_008677	FR	35-44	M
user_008678	UK	25-34	F
user_008679	CA	18-24	M
user_008680	CA	45+	M
user_008681	DE	25-34	M
user_008682	FR	25-34	M
user_008683	DE	18-24	Other
user_008684	US	45+	M
user_008685	CA	35-44	M
user_008686	US	25-34	Other
user_008687	CA	25-34	F
user_008688	FR	18-24	F
user_008689	CA	25-34	Other
user_008690	CA	35-44	M
user_008691	DE	18-24	Other
user_008692	DE	35-44	M
user_008693	US	25-34	M
user_008694	UK	45+	F
user_008695	US	18-24	Other
user_008696	DE	25-34	F
user_008697	FR	35-44	Other
user_008698	US	18-24	M
user_008699	FR	18-24	Other
user_008700	UK	25-34	M
user_008701	FR	25-34	F
user_008702	FR	45+	F
user_008703	DE	35-44	F
user_008704	DE	25-34	F
user_008705	US	35-44	M
user_008706	DE	35-44	F
user_008707	US	35-44	Other
user_008708	US	18-24	M
user_008709	UK	25-34	F
user_008710	FR	35-44	Other
user_008711	US	45+	F
user_008712	US	25-34	F
user_008713	UK	45+	Other
user_008714	FR	25-34	Other
user_008715	CA	25-34	Other
user_008716	DE	18-24	F
user_008717	US	45+	Other
user_008718	DE	25-34	M
user_008719	UK	18-24	M
user_008720	UK	45+	M
user_008721	CA	18-24	F
user_008722	US	25-34	Other
user_008723	DE	45+	Other
user_008724	FR	25-34	F
user_008725	FR	18-24	Other
user_008726	US	25-34	Other
user_008727	CA	45+	Other
user_008728	FR	45+	Other
user_008729	CA	35-44	M
user_008730	US	45+	F
user_008731	CA	35-44	M
user_008732	CA	25-34	Other
user_008733	DE	18-24	Other
user_008734	UK	35-44	M
user_008735	DE	35-44	F
user_008736	FR	25-34	F
user_008737	US	25-34	M
user_008738	US	35-44	M
user_008739	UK	45+	F
user_008740	US	35-44	M
user_008741	FR	35-44	M
user_008742	FR	35-44	M
user_008743	DE	18-24	F
user_008744	FR	25-34	F
user_008745	UK	18-24	M
user_008746	DE	18-24	F
user_008747	US	25-34	Other
user_008748	CA	45+	M
user_008749	DE	45+	F
user_008750	UK	25-34	F
user_008751	FR	45+	F
user_008752	UK	25-34	F
user_008753	DE	25-34	Other
user_008754	UK	25-34	F
user_008755	US	18-24	M
user_008756	UK	35-44	F
user_008757	DE	25-34	Other
user_008758	CA	18-24	M
user_008759	FR	25-34	F
user_008760	DE	25-34	M
user_008761	CA	35-44	M
user_008762	DE	45+	F
user_008763	US	35-44	F
user_008764	FR	45+	M
user_008765	US	25-34	M
user_008766	FR	35-44	Other
user_008767	CA	35-44	M
user_008768	DE	18-24	M
user_008769	CA	45+	M
user_008770	DE	25-34	M
user_008771	UK	18-24	F
user_008772	CA	18-24	Other
user_008773	UK	18-24	Other
user_008774	DE	18-24	Other
user_008775	UK	35-44	F
user_008776	FR	45+	F
user_008777	CA	35-44	Other
user_008778	US	35-44	F
user_008779	UK	45+	Other
user_008780	US	25-34	M
user_008781	US	35-44	Other
user_008782	US	45+	M
user_008783	FR	18-24	M
user_008784	FR	18-24	F
user_008785	FR	25-34	Other
user_008786	UK	25-34	F
user_008787	CA	25-34	F
user_008788	DE	45+	Other
user_008789	CA	25-34	Other
user_008790	US	45+	Other
user_008791	US	18-24	F
user_008792	DE	18-24	Other
user_008793	US	35-44	Other
user_008794	DE	18-24	Other
user_008795	DE	35-44	Other
user_008796	FR	45+	Other
user_008797	FR	18-24	Other
user_008798	DE	25-34	Other
user_008799	FR	45+	M
user_008800	US	25-34	F
user_008801	UK	35-44	Other
user_008802	US	25-34	M
user_008803	DE	35-44	Other
user_008804	FR	25-34	M
user_008805	CA	18-24	F
user_008806	UK	18-24	M
user_008807	DE	25-34	M
user_008808	CA	25-34	F
user_008809	FR	45+	M
user_008810	DE	35-44	F
user_008811	US	18-24	Other
user_008812	CA	35-44	F
user_008813	UK	25-34	M
user_008814	UK	25-34	Other
user_008815	CA	45+	M
user_008816	US	35-44	F
user_008817	DE	45+	F
user_008818	US	18-24	Other
user_008819	CA	18-24	M
user_008820	UK	25-34	M
user_008821	UK	45+	F
user_008822	US	25-34	Other
user_008823	CA	45+	F
user_008824	CA	18-24	M
user_008825	DE	35-44	Other
user_008826	US	35-44	F
user_008827	CA	35-44	Other
user_008828	CA	25-34	F
user_008829	DE	18-24	Other
user_008830	UK	25-34	M
user_008831	US	25-34	M
user_008832	DE	35-44	M
user_008833	UK	25-34	M
user_008834	FR	18-24	Other
user_008835	DE	25-34	F
user_008836	CA	45+	M
user_008837	FR	35-44	F
user_008838	FR	35-44	F
user_008839	DE	45+	F
user_008840	UK	35-44	M
user_008841	CA	25-34	Other
user_008842	US	25-34	F
user_008843	UK	18-24	M
user_008844	CA	18-24	F
user_008845	CA	35-44	Other
user_008846	UK	35-44	Other
user_008847	CA	25-34	F
user_008848	CA	25-34	Other
user_008849	CA	45+	F
user_008850	UK	45+	F
user_008851	US	45+	Other
user_008852	CA	18-24	M
user_008853	CA	35-44	F
user_008854	DE	25-34	F
user_008855	DE	35-44	M
user_008856	FR	25-34	M
user_008857	CA	25-34	Other
user_008858	FR	18-24	Other
user_008859	US	18-24	Other
user_008860	DE	18-24	F
user_008861	DE	35-44	F
user_008862	DE	35-44	Other
user_008863	FR	45+	Other
user_008864	DE	18-24	M
user_008865	US	45+	F
user_008866	FR	25-34	Other
user_008867	CA	45+	M
user_008868	US	35-44	F
user_008869	US	35-44	M
user_008870	UK	25-34	M
user_008871	DE	18-24	M
user_008872	UK	35-44	M
user_008873	US	18-24	F
user_008874	US	25-34	M
user_008875	UK	18-24	M
user_008876	CA	45+	Other
user_008877	UK	25-34	Other
user_008878	CA	18-24	Other
user_008879	FR	35-44	F
user_008880	US	25-34	M
user_008881	US	35-44	Other
user_008882	US	45+	F
user_008883	FR	35-44	M
user_008884	UK	45+	F
user_008885	CA	18-24	Other
user_008886	CA	45+	M
user_008887	UK	18-24	M
user_008888	CA	18-24	M
user_008889	US	18-24	Other
user_008890	DE	45+	F
user_008891	FR	35-44	F
user_008892	DE	35-44	Other
user_008893	US	45+	M
user_008894	CA	35-44	F
user_008895	DE	18-24	Other
user_008896	US	25-34	M
user_008897	US	25-34	M
user_008898	US	25-34	Other
user_008899	CA	35-44	Other
user_008900	FR	18-24	F
user_008901	UK	35-44	Other
user_008902	UK	35-44	M
user_008903	UK	45+	Other
user_008904	UK	25-34	Other
user_008905	FR	45+	Other
user_008906	FR	45+	M
user_008907	US	45+	Other
user_008908	CA	18-24	F
user_008909	CA	25-34	F
user_008910	CA	18-24	F
user_008911	UK	18-24	Other
user_008912	US	35-44	M
user_008913	CA	45+	F
user_008914	FR	25-34	F
user_008915	CA	45+	Other
user_008916	UK	45+	Other
user_008917	US	45+	F
user_008918	US	45+	F
user_008919	DE	35-44	M
user_008920	US	45+	Other
user_008921	CA	25-34	F
user_008922	CA	45+	M
user_008923	DE	18-24	F
user_008924	DE	45+	Other
user_008925	UK	18-24	F
user_008926	UK	18-24	M
user_008927	UK	25-34	Other
user_008928	CA	25-34	F
user_008929	US	35-44	M
user_008930	US	25-34	Other
user_008931	CA	45+	Other
user_008932	CA	35-44	Other
user_008933	DE	45+	F
user_008934	CA	35-44	M
user_008935	US	45+	F
user_008936	CA	18-24	Other
user_008937	DE	45+	F
user_008938	US	25-34	M
user_008939	DE	18-24	F
user_008940	CA	25-34	M
user_008941	CA	35-44	F
user_008942	DE	45+	F
user_008943	US	35-44	Other
user_008944	DE	25-34	Other
user_008945	US	18-24	Other
user_008946	UK	25-34	F
user_008947	FR	35-44	F
user_008948	DE	25-34	F
user_008949	US	25-34	M
user_008950	US	45+	M
user_008951	US	25-34	M
user_008952	US	45+	F
user_008953	FR	35-44	M
user_008954	CA	18-24	M
user_008955	US	35-44	F
user_008956	UK	45+	Other
user_008957	UK	45+	Other
user_008958	CA	35-44	M
user_008959	UK	35-44	M
user_008960	DE	25-34	F
user_008961	UK	35-44	M
user_008962	FR	35-44	Other
user_008963	CA	25-34	M
user_008964	US	35-44	Other
user_008965	US	18-24	M
user_008966	FR	25-34	Other
user_008967	DE	18-24	F
user_008968	CA	18-24	F
user_008969	UK	18-24	M
user_008970	CA	25-34	Other
user_008971	DE	25-34	M
user_008972	US	45+	F
user_008973	DE	35-44	F
user_008974	FR	18-24	F
user_008975	US	25-34	Other
user_008976	UK	25-34	M
user_008977	CA	45+	F
user_008978	DE	18-24	Other
user_008979	DE	45+	M
user_008980	DE	25-34	F
user_008981	DE	45+	Other
user_008982	US	35-44	Other
user_008983	US	25-34	M
user_008984	FR	18-24	F
user_008985	DE	45+	Other
user_008986	CA	35-44	Other
user_008987	UK	45+	Other
user_008988	DE	18-24	Other
user_008989	CA	25-34	F
user_008990	FR	25-34	Other
user_008991	DE	25-34	Other
user_008992	US	35-44	Other
user_008993	US	25-34	F
user_008994	US	25-34	M
user_008995	US	25-34	M
user_008996	US	18-24	M
user_008997	DE	25-34	F
user_008998	US	25-34	Other
user_008999	UK	35-44	F
user_009000	UK	45+	Other
user_009001	UK	25-34	Other
user_009002	FR	18-24	M
user_009003	UK	45+	M
user_009004	CA	25-34	M
user_009005	UK	18-24	Other
user_009006	UK	18-24	Other
user_009007	DE	25-34	F
user_009008	CA	18-24	F
user_009009	US	45+	M
user_009010	UK	18-24	F
user_009011	FR	45+	M
user_009012	DE	25-34	Other
user_009013	UK	35-44	F
user_009014	FR	25-34	M
user_009015	DE	18-24	Other
user_009016	FR	35-44	Other
user_009017	CA	18-24	Other
